Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
6/20/2020,ID-SN,Sulawesi Selatan,111,15,75,21,3668,134,1243,2291,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,11.77,389.10,1.59,14.21,3.65%,33.89%,0.53,
6/20/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,173,4,131,38,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,58.53,0.00,1.35,2.31%,75.72%,0.00,1.00
6/20/2020,ID-SG,Sulawesi Tenggara,3,0,10,-7,332,5,214,113,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.14,125.97,0.00,1.90,1.51%,64.46%,1.00,1.00
6/20/2020,ID-SA,Sulawesi Utara,24,3,3,18,808,77,140,591,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,9.08,305.84,1.14,29.15,9.53%,17.33%,1.04,3.00
6/20/2020,ID-SB,Sumatera Barat,3,0,4,-1,703,30,497,176,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.54,127.37,0.00,5.44,4.27%,70.70%,0.75,1.00
6/20/2020,ID-SS,Sumatera Selatan,50,3,9,38,1720,69,748,903,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.08,209.31,0.37,8.40,4.01%,43.49%,0.68,3.00
6/20/2020,ID-SU,Sumatera Utara,58,2,5,51,1082,68,255,759,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,3.90,72.74,0.13,4.57,6.28%,23.57%,1.87,
6/21/2020,ID-AC,Aceh,10,0,0,10,49,2,20,27,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,1.91,9.34,0.00,0.38,4.08%,40.82%,10.00,1.00
6/21/2020,ID-BA,Bali,35,2,17,16,1045,9,606,430,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,8.30,247.86,0.47,2.13,0.86%,57.99%,1.00,2.00
6/21/2020,ID-BT,Banten,9,0,1,8,1355,79,571,705,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.84,126.37,0.00,7.37,5.83%,42.14%,0.56,1.00
6/21/2020,ID-BE,Bengkulu,0,1,1,-2,116,9,72,35,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,58.01,0.50,4.50,7.76%,62.07%,0.00,
6/21/2020,ID-JK,DKI Jakarta,141,1,232,-92,9784,578,4933,4273,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,13.00,902.07,0.09,53.29,5.91%,50.42%,0.75,0.13
6/21/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,7,-4,288,8,238,42,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.83,79.32,0.00,2.20,2.78%,82.64%,0.38,1.00
6/21/2020,ID-GO,Gorontalo,7,0,1,6,227,8,140,79,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,5.93,192.27,0.00,6.78,3.52%,61.67%,,1.00
6/21/2020,IDN,Indonesia,862,36,521,305,45891,2465,18404,25022,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.25,173.05,0.14,9.30,5.37%,40.10%,0.70,0.64
6/21/2020,ID-JA,Jambi,0,0,0,0,112,0,47,65,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,32.06,0.00,0.00,0.00%,41.96%,1.00,1.00
6/21/2020,ID-JB,Jawa Barat,22,0,2,20,2966,182,1394,1390,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.49,65.68,0.00,4.03,6.14%,47.00%,1.16,1.00
6/21/2020,ID-JT,Jawa Tengah,99,0,28,71,2667,143,983,1541,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,2.72,73.34,0.00,3.93,5.36%,36.86%,1.01,1.00
6/21/2020,ID-JI,Jawa Timur,90,17,125,-52,9391,715,2786,5890,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,2.22,232.00,0.42,17.66,7.61%,29.67%,0.24,0.85
6/21/2020,ID-KB,Kalimantan Barat,0,0,21,-21,298,4,216,78,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,54.95,0.00,0.74,1.34%,72.48%,0.00,1.00
6/21/2020,ID-KS,Kalimantan Selatan,94,2,10,82,2569,167,399,2003,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,23.37,638.57,0.50,41.51,6.50%,15.53%,1.12,0.20
6/21/2020,ID-KT,Kalimantan Tengah,0,0,0,0,764,46,296,422,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,297.24,0.00,17.90,6.02%,38.74%,0.00,0.00
6/21/2020,ID-KI,Kalimantan Timur,11,1,3,7,434,5,322,107,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,3.10,122.18,0.28,1.41,1.15%,74.19%,1.83,
6/21/2020,ID-KU,Kalimantan Utara,1,0,0,1,176,2,149,25,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,271.43,0.00,3.08,1.14%,84.66%,0.50,1.00
6/21/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,148,2,107,39,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,107.26,0.00,1.45,1.35%,72.30%,0.00,1.00
6/21/2020,ID-KR,Kepulauan Riau,14,0,0,14,278,16,184,78,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,7.26,144.09,0.00,8.29,5.76%,66.19%,14.00,1.00
6/21/2020,ID-LA,Lampung,1,0,0,1,181,12,128,41,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,19.90,0.00,1.32,6.63%,70.72%,0.13,1.00
6/21/2020,ID-MA,Maluku,17,0,0,17,598,13,161,424,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,9.20,323.75,0.00,7.04,2.17%,26.92%,0.46,1.00
6/21/2020,ID-MU,Maluku Utara,11,0,0,11,410,22,56,332,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,8.41,313.50,0.00,16.82,5.37%,13.66%,0.65,1.00
6/21/2020,ID-NB,Nusa Tenggara Barat,5,0,7,-2,1056,44,734,278,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.95,200.37,0.00,8.35,4.17%,69.51%,0.17,0.00
6/21/2020,ID-NT,Nusa Tenggara Timur,3,0,0,3,111,1,41,69,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.55,20.51,0.00,0.18,0.90%,36.94%,,1.00
6/21/2020,ID-PA,Papua,49,0,0,49,1401,7,297,1097,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,11.29,322.79,0.00,1.61,0.50%,21.20%,4.08,1.00
6/21/2020,ID-PB,Papua Barat,2,0,0,2,224,3,128,93,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,1.75,196.37,0.00,2.63,1.34%,57.14%,,1.00
6/21/2020,ID-RI,Riau,0,0,0,0,142,8,116,18,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,23.38,0.00,1.32,5.63%,81.69%,1.00,1.00
6/21/2020,ID-SR,Sulawesi Barat,0,0,0,0,104,2,84,18,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,66.67,0.00,1.28,1.92%,80.77%,1.00,1.00
6/21/2020,ID-SN,Sulawesi Selatan,110,0,38,72,3778,134,1281,2363,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,11.67,400.77,0.00,14.21,3.55%,33.91%,0.99,0.00
6/21/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,173,4,132,37,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,58.53,0.00,1.35,2.31%,76.30%,1.00,1.00
6/21/2020,ID-SG,Sulawesi Tenggara,0,0,3,-3,332,5,217,110,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,125.97,0.00,1.90,1.51%,65.36%,0.00,1.00
6/21/2020,ID-SA,Sulawesi Utara,45,0,3,42,853,77,143,633,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,17.03,322.88,0.00,29.15,9.03%,16.76%,1.88,0.00
6/21/2020,ID-SB,Sumatera Barat,4,0,6,-2,707,30,503,174,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.72,128.10,0.00,5.44,4.24%,71.15%,1.33,1.00
6/21/2020,ID-SS,Sumatera Selatan,57,4,4,49,1777,73,752,952,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.94,216.24,0.49,8.88,4.11%,42.32%,1.14,1.33
6/21/2020,ID-SU,Sumatera Utara,13,2,4,7,1095,70,259,766,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.87,73.61,0.13,4.71,6.39%,23.65%,0.22,1.00
6/22/2020,ID-AC,Aceh,0,0,0,0,49,2,20,27,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,9.34,0.00,0.38,4.08%,40.82%,0.00,1.00
6/22/2020,ID-BA,Bali,31,0,12,19,1076,9,618,449,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,7.35,255.21,0.00,2.13,0.84%,57.43%,0.89,0.00
6/22/2020,ID-BT,Banten,8,0,0,8,1363,79,571,713,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.75,127.12,0.00,7.37,5.80%,41.89%,0.89,1.00
6/22/2020,ID-BE,Bengkulu,0,0,0,0,116,9,72,35,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,58.01,0.00,4.50,7.76%,62.07%,1.00,0.00
6/22/2020,ID-JK,DKI Jakarta,123,0,74,49,9907,578,5007,4322,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,11.34,913.41,0.00,53.29,5.83%,50.54%,0.87,0.00
6/22/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,288,8,238,42,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,79.32,0.00,2.20,2.78%,82.64%,0.00,1.00
6/22/2020,ID-GO,Gorontalo,3,0,5,-2,230,8,145,77,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,2.54,194.81,0.00,6.78,3.48%,63.04%,0.43,1.00
6/22/2020,IDN,Indonesia,954,35,331,588,46845,2500,18735,25610,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.60,176.65,0.13,9.43,5.34%,39.99%,1.11,0.97
6/22/2020,ID-JA,Jambi,0,0,0,0,112,0,47,65,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,32.06,0.00,0.00,0.00%,41.96%,1.00,1.00
6/22/2020,ID-JB,Jawa Barat,18,0,24,-6,2984,182,1418,1384,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.40,66.07,0.00,4.03,6.10%,47.52%,0.82,1.00
6/22/2020,ID-JT,Jawa Tengah,49,1,26,22,2716,144,1009,1563,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,1.35,74.69,0.03,3.96,5.30%,37.15%,0.49,
6/22/2020,ID-JI,Jawa Timur,300,13,66,221,9691,728,2852,6111,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.41,239.41,0.32,17.98,7.51%,29.43%,3.33,0.76
6/22/2020,ID-KB,Kalimantan Barat,0,0,3,-3,298,4,219,75,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,54.95,0.00,0.74,1.34%,73.49%,1.00,1.00
6/22/2020,ID-KS,Kalimantan Selatan,89,0,10,79,2658,167,409,2082,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,22.12,660.69,0.00,41.51,6.28%,15.39%,0.95,0.00
6/22/2020,ID-KT,Kalimantan Tengah,21,3,7,11,785,49,303,433,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,8.17,305.41,1.17,19.06,6.24%,38.60%,,
6/22/2020,ID-KI,Kalimantan Timur,1,0,1,0,435,5,323,107,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,122.46,0.00,1.41,1.15%,74.25%,0.09,0.00
6/22/2020,ID-KU,Kalimantan Utara,1,0,0,1,177,2,149,26,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,272.98,0.00,3.08,1.13%,84.18%,1.00,1.00
6/22/2020,ID-BB,Kepulauan Bangka Belitung,0,0,10,-10,148,2,117,29,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,107.26,0.00,1.45,1.35%,79.05%,1.00,1.00
6/22/2020,ID-KR,Kepulauan Riau,3,0,9,-6,281,16,193,72,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,1.55,145.64,0.00,8.29,5.69%,68.68%,0.21,1.00
6/22/2020,ID-LA,Lampung,0,0,0,0,181,12,128,41,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,19.90,0.00,1.32,6.63%,70.72%,0.00,1.00
6/22/2020,ID-MA,Maluku,35,0,3,32,633,13,164,456,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,18.95,342.70,0.00,7.04,2.05%,25.91%,2.06,1.00
6/22/2020,ID-MU,Maluku Utara,20,2,14,4,430,24,70,336,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,15.29,328.80,1.53,18.35,5.58%,16.28%,1.82,
6/22/2020,ID-NB,Nusa Tenggara Barat,11,1,13,-3,1067,45,747,275,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,2.09,202.46,0.19,8.54,4.22%,70.01%,2.20,
6/22/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,111,1,41,69,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,20.51,0.00,0.18,0.90%,36.94%,0.00,1.00
6/22/2020,ID-PA,Papua,11,0,0,11,1412,7,297,1108,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,2.53,325.32,0.00,1.61,0.50%,21.03%,0.22,1.00
6/22/2020,ID-PB,Papua Barat,0,0,0,0,224,3,128,93,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,196.37,0.00,2.63,1.34%,57.14%,0.00,1.00
6/22/2020,ID-RI,Riau,24,0,1,23,166,8,117,41,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,3.95,27.33,0.00,1.32,4.82%,70.48%,,1.00
6/22/2020,ID-SR,Sulawesi Barat,0,0,0,0,104,2,84,18,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,66.67,0.00,1.28,1.92%,80.77%,1.00,1.00
6/22/2020,ID-SN,Sulawesi Selatan,111,7,38,66,3889,141,1319,2429,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,11.77,412.54,0.74,14.96,3.63%,33.92%,1.01,
6/22/2020,ID-ST,Sulawesi Tengah,3,0,0,3,176,4,132,40,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,1.02,59.55,0.00,1.35,2.27%,75.00%,,1.00
6/22/2020,ID-SG,Sulawesi Tenggara,2,0,0,2,334,5,217,112,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.76,126.73,0.00,1.90,1.50%,64.97%,,1.00
6/22/2020,ID-SA,Sulawesi Utara,1,2,2,-3,854,79,145,630,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.38,323.25,0.76,29.90,9.25%,16.98%,0.02,
6/22/2020,ID-SB,Sumatera Barat,0,0,2,-2,707,30,505,172,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.00,128.10,0.00,5.44,4.24%,71.43%,0.00,1.00
6/22/2020,ID-SS,Sumatera Selatan,59,0,17,42,1836,73,769,994,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.18,223.42,0.00,8.88,3.98%,41.88%,1.04,0.00
6/22/2020,ID-SU,Sumatera Utara,20,3,4,13,1115,73,263,779,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,1.34,74.96,0.20,4.91,6.55%,23.59%,1.54,1.50
6/23/2020,ID-AC,Aceh,0,0,0,0,49,2,20,27,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,9.34,0.00,0.38,4.08%,40.82%,1.00,1.00
6/23/2020,ID-BA,Bali,35,0,24,11,1111,9,642,460,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,8.30,263.51,0.00,2.13,0.81%,57.79%,1.13,1.00
6/23/2020,ID-BT,Banten,11,0,13,-2,1374,79,584,711,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.03,128.14,0.00,7.37,5.75%,42.50%,1.38,1.00
6/23/2020,ID-BE,Bengkulu,2,1,0,1,118,10,72,36,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.00,59.01,0.50,5.00,8.47%,61.02%,,
6/23/2020,ID-JK,DKI Jakarta,160,8,109,43,10067,586,5116,4365,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,14.75,928.16,0.74,54.03,5.82%,50.82%,1.30,
6/23/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,5,-2,291,8,243,40,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.83,80.14,0.00,2.20,2.75%,83.51%,,1.00
6/23/2020,ID-GO,Gorontalo,1,0,30,-29,231,8,175,48,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.85,195.65,0.00,6.78,3.46%,75.76%,0.33,1.00
6/23/2020,IDN,Indonesia,1051,35,506,510,47896,2535,19241,26120,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.96,180.61,0.13,9.56,5.29%,40.17%,1.10,1.00
6/23/2020,ID-JA,Jambi,2,0,20,-18,114,0,67,47,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.57,32.63,0.00,0.00,0.00%,58.77%,,1.00
6/23/2020,ID-JB,Jawa Barat,32,0,30,2,3016,182,1448,1386,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.71,66.78,0.00,4.03,6.03%,48.01%,1.78,1.00
6/23/2020,ID-JT,Jawa Tengah,49,4,44,1,2765,148,1053,1564,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,1.35,76.04,0.11,4.07,5.35%,38.08%,1.00,4.00
6/23/2020,ID-JI,Jawa Timur,250,13,60,177,9941,741,2912,6288,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.18,245.58,0.32,18.31,7.45%,29.29%,0.83,1.00
6/23/2020,ID-KB,Kalimantan Barat,15,0,4,11,313,4,223,86,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,2.77,57.72,0.00,0.74,1.28%,71.25%,,1.00
6/23/2020,ID-KS,Kalimantan Selatan,27,1,28,-2,2685,168,437,2080,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,6.71,667.40,0.25,41.76,6.26%,16.28%,0.30,
6/23/2020,ID-KT,Kalimantan Tengah,11,1,7,3,796,50,310,436,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,4.28,309.69,0.39,19.45,6.28%,38.94%,0.52,0.33
6/23/2020,ID-KI,Kalimantan Timur,12,0,1,11,447,5,324,118,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,3.38,125.84,0.00,1.41,1.12%,72.48%,12.00,1.00
6/23/2020,ID-KU,Kalimantan Utara,0,0,0,0,177,2,149,26,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,272.98,0.00,3.08,1.13%,84.18%,0.00,1.00
